16.100000	-0.000473	0.945078	-0.000970	-0.082143	-0.213868
16.200000	-0.000570	0.938049	-0.000972	-0.076294	-0.213920
16.300000	-0.000668	0.931662	-0.000971	-0.069774	-0.213980
16.400000	-0.000765	0.925946	-0.000965	-0.062649	-0.214045
16.500000	-0.000861	0.920927	-0.000956	-0.054986	-0.214112
16.600000	-0.000956	0.916625	-0.000941	-0.046858	-0.214176
16.700000	-0.001049	0.913058	-0.000923	-0.038336	-0.214235
16.800000	-0.001140	0.910237	-0.000900	-0.029494	-0.214286
16.900000	-0.001229	0.908173	-0.000872	-0.020408	-0.214325
17.000000	-0.001314	0.906873	-0.000840	-0.011154	-0.214351
17.100000	-0.001396	0.906339	-0.000804	-0.001808	-0.214362
17.200000	-0.001475	0.906576	-0.000764	0.007552	-0.214357
17.300000	-0.001549	0.907580	-0.000720	0.016851	-0.214337
17.400000	-0.001619	0.909350	-0.000673	0.026011	-0.214303
17.500000	-0.001683	0.911880	-0.000623	0.034956	-0.214256
17.600000	-0.001743	0.915160	-0.000571	0.043610	-0.214200
17.700000	-0.001798	0.919180	-0.000517	0.051899	-0.214137
17.800000	-0.001847	0.923924	-0.000462	0.059750	-0.214071
17.900000	-0.001890	0.929374	-0.000406	0.067090	-0.214005
18.000000	-0.001928	0.935505	-0.000349	0.073852	-0.213943
18.100000	-0.001960	0.942290	-0.000292	0.079968	-0.213887
18.200000	-0.001986	0.949693	-0.000235	0.085373	-0.213840
18.300000	-0.002007	0.957675	-0.000179	0.090009	-0.213803
18.400000	-0.002022	0.966186	-0.000124	0.093821	-0.213777
18.500000	-0.002031	0.975172	-0.000069	0.096756	-0.213760
18.600000	-0.002036	0.984566	-0.000017	0.098772	-0.213752
18.700000	-0.002035	0.994295	0.000035	0.099832	-0.213750
18.800000	-0.002029	1.004275	0.000084	0.099905	-0.213750
18.900000	-0.002018	1.014414	0.000132	0.098971	-0.213748
19.000000	-0.002003	1.024608	0.000179	0.097020	-0.213740
19.100000	-0.001982	1.034746	0.000223	0.094051	-0.213723
19.200000	-0.001958	1.044707	0.000266	0.090077	-0.213693
19.300000	-0.001929	1.054365	0.000308	0.085120	-0.213649
19.400000	-0.001896	1.063588	0.000348	0.079218	-0.213590
19.500000	-0.001860	1.072243	0.000387	0.072421	-0.213517
19.600000	-0.001819	1.080197	0.000424	0.064793	-0.213435
19.700000	-0.001775	1.087322	0.000461	0.056409	-0.213346
19.800000	-0.001727	1.093497	0.000496	0.047360	-0.213257
19.900000	-0.001676	1.098614	0.000531	0.037745	-0.213175
20.000000	-0.001621	1.102580	0.000565	0.027676	-0.213105
20.100000	-0.001563	1.105322	0.000599	0.017270	-0.213054
20.200000	-0.001501	1.106787	0.000632	0.006654	-0.213026
20.300000	-0.001436	1.106947	0.000665	-0.004044	-0.213022
20.400000	-0.001368	1.105799	0.000698	-0.014692	-0.213045
20.500000	-0.001297	1.103365	0.000731	-0.025161	-0.213091
20.600000	-0.001222	1.099692	0.000764	-0.035323	-0.213156
20.700000	-0.001144	1.094848	0.000796	-0.045060	-0.213236
20.800000	-0.001063	1.088922	0.000829	-0.054257	-0.213324
20.900000	-0.000978	1.082019	0.000862	-0.062812	-0.213413
21.000000	-0.000890	1.074256	0.000894	-0.070632	-0.213498
21.100000	-0.000799	1.065760	0.000926	-0.077638	-0.213573
21.200000	-0.000705	1.056663	0.000959	-0.083764	-0.213636
21.300000	-0.000608	1.047099	0.000990	-0.088955	-0.213684
21.400000	-0.000507	1.037200	0.001021	-0.093172	-0.213717
21.500000	-0.000403	1.027095	0.001051	-0.096388	-0.213737
21.600000	-0.000297	1.016903	0.001080	-0.098588	-0.213747
21.700000	-0.000187	1.006741	0.001108	-0.099769	-0.213750
21.800000	-0.000075	0.996713	0.001133	-0.099940	-0.213750
21.900000	0.000039	0.986915	0.001157	-0.099119	-0.213751
22.000000	0.000156	0.977432	0.001178	-0.097334	-0.213758
22.100000	0.000275	0.968341	0.001195	-0.094619	-0.213772
22.200000	0.000395	0.959708	0.001210	-0.091017	-0.213796
22.300000	0.000516	0.951593	0.001221	-0.086577	-0.213830
22.400000	0.000639	0.944044	0.001227	-0.081354	-0.213875
22.500000	0.000762	0.937105	0.001229	-0.075406	-0.213928
22.600000	0.000884	0.930811	0.001226	-0.068796	-0.213989
22.700000	0.001007	0.925193	0.001218	-0.061590	-0.214054
22.800000	0.001128	0.920274	0.001204	-0.053858	-0.214121
22.900000	0.001247	0.916076	0.001185	-0.045669	-0.214185
23.000000	0.001365	0.912614	0.001159	-0.037097	-0.214243
23.100000	0.001479	0.909900	0.001129	-0.028217	-0.214292
23.200000	0.001590	0.907944	0.001092	-0.019103	-0.214330
23.300000	0.001697	0.906753	0.001050	-0.009831	-0.214353
23.400000	0.001800	0.906329	0.001003	-0.000479	-0.214362
23.500000	0.001898	0.906674	0.000951	0.008878	-0.214355
23.600000	0.001990	0.907788	0.000895	0.018161	-0.214333
23.700000	0.002077	0.909666	0.000835	0.027295	-0.214297
23.800000	0.002157	0.912302	0.000771	0.036203	-0.214248
23.900000	0.002231	0.915688	0.000704	0.044809	-0.214191
24.000000	0.002298	0.919812	0.000636	0.053040	-0.214128
24.100000	0.002358	0.924658	0.000565	0.060823	-0.214061
24.200000	0.002411	0.930205	0.000493	0.068085	-0.213996
24.300000	0.002456	0.936431	0.000421	0.074759	-0.213934
24.400000	0.002495	0.943306	0.000349	0.080777	-0.213880
24.500000	0.002526	0.950794	0.000277	0.086077	-0.213834
24.600000	0.002550	0.958854	0.000206	0.090599	-0.213799
24.700000	0.002568	0.967436	0.000137	0.094289	-0.213774
24.800000	0.002578	0.976483	0.000068	0.097096	-0.213759
24.900000	0.002581	0.985929	0.000002	0.098979	-0.213752
25.000000	0.002578	0.995699	-0.000063	0.099900	-0.213750
25.100000	0.002569	1.005707	-0.000125	0.099831	-0.213750
25.200000	0.002553	1.015860	-0.000185	0.098753	-0.213747
25.300000	0.002532	1.026053	-0.000244	0.096657	-0.213738
25.400000	0.002505	1.036173	-0.000300	0.093545	-0.213720
25.500000	0.002472	1.046099	-0.000354	0.089429	-0.213688
25.600000	0.002434	1.055703	-0.000406	0.084336	-0.213641
25.700000	0.002391	1.064853	-0.000456	0.078304	-0.213580
25.800000	0.002343	1.073416	-0.000505	0.071385	-0.213506
25.900000	0.002290	1.081259	-0.000552	0.063644	-0.213422
26.000000	0.002233	1.088256	-0.000598	0.055161	-0.213333
26.100000	0.002171	1.094287	-0.000642	0.046025	-0.213245
26.200000	0.002104	1.099246	-0.000686	0.036339	-0.213164
26.300000	0.002033	1.103042	-0.000729	0.026215	-0.213097
26.400000	0.001958	1.105605	-0.000771	0.015772	-0.213049
26.500000	0.001879	1.106886	-0.000813	0.005137	-0.213024
26.600000	0.001796	1.106859	-0.000855	-0.005561	-0.213024
26.700000	0.001708	1.105527	-0.000896	-0.016191	-0.213050
26.800000	0.001617	1.102914	-0.000937	-0.026624	-0.213099
26.900000	0.001521	1.099070	-0.000978	-0.036733	-0.213167
27.000000	0.001421	1.094067	-0.001019	-0.046399	-0.213248
27.100000	0.001317	1.087996	-0.001061	-0.055511	-0.213337
27.200000	0.001209	1.080963	-0.001102	-0.063966	-0.213426
27.300000	0.001097	1.073089	-0.001143	-0.071675	-0.213509
27.400000	0.000980	1.064500	-0.001183	-0.078560	-0.213583
27.500000	0.000860	1.055329	-0.001223	-0.084555	-0.213644
27.600000	0.000736	1.045710	-0.001263	-0.089610	-0.213689
27.700000	0.000607	1.035774	-0.001302	-0.093686	-0.213721
27.800000	0.000475	1.025650	-0.001339	-0.096759	-0.213739
27.900000	0.000340	1.015456	-0.001375	-0.098814	-0.213747
28.000000	0.000200	1.005307	-0.001410	-0.099851	-0.213750
28.100000	0.000058	0.995307	-0.001441	-0.099880	-0.213750
28.200000	-0.000088	0.985548	-0.001470	-0.098920	-0.213752
28.300000	-0.000236	0.976117	-0.001496	-0.097000	-0.213759
28.400000	-0.000387	0.967087	-0.001517	-0.094156	-0.213775
28.500000	-0.000539	0.958525	-0.001535	-0.090433	-0.213800
28.600000	-0.000694	0.950488	-0.001547	-0.085878	-0.213836
28.700000	-0.000849	0.943023	-0.001554	-0.080549	-0.213882
28.800000	-0.001004	0.936174	-0.001555	-0.074503	-0.213937
28.900000	-0.001159	0.929975	-0.001550	-0.067805	-0.213998
29.000000	-0.001314	0.924455	-0.001538	-0.060520	-0.214064
29.100000	-0.001467	0.919638	-0.001519	-0.052719	-0.214130
29.200000	-0.001617	0.915543	-0.001493	-0.044472	-0.214193
29.300000	-0.001765	0.912187	-0.001459	-0.035852	-0.214251
29.400000	-0.001909	0.909580	-0.001419	-0.026934	-0.214298
29.500000	-0.002049	0.907733	-0.001371	-0.017793	-0.214334
29.600000	-0.002183	0.906650	-0.001317	-0.008505	-0.214355
29.700000	-0.002312	0.906335	-0.001256	0.000852	-0.214362
29.800000	-0.002434	0.906790	-0.001189	0.010202	-0.214353
29.900000	-0.002549	0.908012	-0.001117	0.019468	-0.214328
30.000000	-0.002657	0.909998	-0.001039	0.028574	-0.214290
30.100000	-0.002757	0.912742	-0.000958	0.037444	-0.214241
30.200000	-0.002849	0.916233	-0.000873	0.046001	-0.214182
30.300000	-0.002931	0.920460	-0.000785	0.054172	-0.214118
30.400000	-0.003006	0.925407	-0.000695	0.061885	-0.214052
30.500000	-0.003071	0.931052	-0.000604	0.069068	-0.213987
30.600000	-0.003126	0.937372	-0.000513	0.075652	-0.213926
30.700000	-0.003173	0.944336	-0.000421	0.081571	-0.213873
30.800000	-0.003211	0.951907	-0.000330	0.086764	-0.213828
30.900000	-0.003239	0.960044	-0.000241	0.091171	-0.213794
31.000000	-0.003259	0.968695	-0.000153	0.094738	-0.213771
31.100000	-0.003270	0.977803	-0.000067	0.097416	-0.213757
31.200000	-0.003272	0.987299	0.000017	0.099164	-0.213751
31.300000	-0.003266	0.997108	0.000098	0.099946	-0.213750
31.400000	-0.003253	1.007143	0.000177	0.099735	-0.213750
